company_name,description,category,location,source,cleaned_description,combined,cluster,cluster_name,cluster_quality,tags,startup_cluster,startup_cluster_name,startup_cluster_quality
LAFORGE Optical,market Augmented Reality stage Seed employees 1-10 location Los Angeles,Augmented Reality,Los Angeles,angellist,market augmented reality stage seed employees 1 10 location los angeles,LAFORGE Optical market augmented reality stage seed employees 1 10 location los angeles Augmented Reality,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Next Glass,market Wine And Spirits stage Seed employees 11-50 location Wilmington,Wine And Spirits,Wilmington,angellist,market wine and spirits stage seed employees 11 50 location wilmington,Next Glass market wine and spirits stage seed employees 11 50 location wilmington Wine And Spirits,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Gini,market Fin Tech stage Seed employees 11-50 location Munich,Fin Tech,Munich,angellist,market fin tech stage seed employees 11 50 location munich,Gini market fin tech stage seed employees 11 50 location munich Fin Tech,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
TopLog,market Enterprise Security stage Seed employees 1-10 location Halifax,Enterprise Security,Halifax,angellist,market enterprise security stage seed employees 1 10 location halifax,TopLog market enterprise security stage seed employees 1 10 location halifax Enterprise Security,4,BPO / Telecom / Retail Operations,mixed,B2B,3,HealthTech Startups,mostly_clean
SportHold,market Fantasy Sports stage Seed employees 1-10 location San Francisco,Fantasy Sports,San Francisco,angellist,market fantasy sports stage seed employees 1 10 location san francisco,SportHold market fantasy sports stage seed employees 1 10 location san francisco Fantasy Sports,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Transmetrics,market Predictive Analytics stage  employees 11-50 location Bulgaria,Predictive Analytics,Bulgaria,angellist,market predictive analytics stage employees 11 50 location bulgaria,Transmetrics market predictive analytics stage employees 11 50 location bulgaria Predictive Analytics,4,BPO / Telecom / Retail Operations,mixed,Other,5,Marketplace / Creator Economy,mixed
Compare and Share,market Sharing Economy stage Seed employees 11-50 location Brighton,Sharing Economy,Brighton,angellist,market sharing economy stage seed employees 11 50 location brighton,Compare and Share market sharing economy stage seed employees 11 50 location brighton Sharing Economy,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Sentic Technologies,market SaaS stage Seed employees 11-50 location Chicago,SaaS,Chicago,angellist,market saas stage seed employees 11 50 location chicago,Sentic Technologies market saas stage seed employees 11 50 location chicago SaaS,4,BPO / Telecom / Retail Operations,mixed,SaaS,3,HealthTech Startups,mostly_clean
Prisync,market SaaS stage Seed employees 1-10 location,SaaS,,angellist,market saas stage seed employees 1 10 location,Prisync market saas stage seed employees 1 10 location SaaS,4,BPO / Telecom / Retail Operations,mixed,SaaS,3,HealthTech Startups,mostly_clean
Wizdee,market Text Analytics stage Seed employees 11-50 location Coimbra,Text Analytics,Coimbra,angellist,market text analytics stage seed employees 11 50 location coimbra,Wizdee market text analytics stage seed employees 11 50 location coimbra Text Analytics,4,BPO / Telecom / Retail Operations,mixed,Other,5,Marketplace / Creator Economy,mixed
Gozaik,market Social Recruiting stage Seed employees 1-10 location Boston,Social Recruiting,Boston,angellist,market social recruiting stage seed employees 1 10 location boston,Gozaik market social recruiting stage seed employees 1 10 location boston Social Recruiting,4,BPO / Telecom / Retail Operations,mixed,"AI, B2C",3,HealthTech Startups,mostly_clean
BDEX,market Identity Management stage  employees 11-50 location Seattle,Identity Management,Seattle,angellist,market identity management stage employees 11 50 location seattle,BDEX market identity management stage employees 11 50 location seattle Identity Management,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
CommutePays,market Location Based Services stage  employees 11-50 location Denver,Location Based Services,Denver,angellist,market location based services stage employees 11 50 location denver,CommutePays market location based services stage employees 11 50 location denver Location Based Services,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
www.girik.in,market Mobile Commerce stage Seed employees 11-50 location Hyderabad,Mobile Commerce,Hyderabad,angellist,market mobile commerce stage seed employees 11 50 location hyderabad,www.girik.in market mobile commerce stage seed employees 11 50 location hyderabad Mobile Commerce,4,BPO / Telecom / Retail Operations,mixed,Marketplace,3,HealthTech Startups,mostly_clean
WeBRAND,market Crowdsourcing stage Seed employees 1-10 location Los Angeles,Crowdsourcing,Los Angeles,angellist,market crowdsourcing stage seed employees 1 10 location los angeles,WeBRAND market crowdsourcing stage seed employees 1 10 location los angeles Crowdsourcing,4,BPO / Telecom / Retail Operations,mixed,Marketplace,3,HealthTech Startups,mostly_clean
Brisk,market Location Based Services stage Seed employees 1-10 location London,Location Based Services,London,angellist,market location based services stage seed employees 1 10 location london,Brisk market location based services stage seed employees 1 10 location london Location Based Services,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
TalkSession,market SaaS stage  employees 1-10 location Honolulu,SaaS,Honolulu,angellist,market saas stage employees 1 10 location honolulu,TalkSession market saas stage employees 1 10 location honolulu SaaS,4,BPO / Telecom / Retail Operations,mixed,SaaS,4,Developer Tools / Infra,mixed
RetentionGrid,market Loyalty Programs stage Seed employees 1-10 location Berlin,Loyalty Programs,Berlin,angellist,market loyalty programs stage seed employees 1 10 location berlin,RetentionGrid market loyalty programs stage seed employees 1 10 location berlin Loyalty Programs,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
smarterkey,market Vacation Rentals stage Seed employees 1-10 location London,Vacation Rentals,London,angellist,market vacation rentals stage seed employees 1 10 location london,smarterkey market vacation rentals stage seed employees 1 10 location london Vacation Rentals,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
EnergyDeck,market Energy Efficiency stage Seed employees 11-50 location London,Energy Efficiency,London,angellist,market energy efficiency stage seed employees 11 50 location london,EnergyDeck market energy efficiency stage seed employees 11 50 location london Energy Efficiency,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
TixAlert,market iPhone stage Seed employees 1-10 location San Diego,iPhone,San Diego,angellist,market iphone stage seed employees 1 10 location san diego,TixAlert market iphone stage seed employees 1 10 location san diego iPhone,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Qoints,market Brand Marketing stage Seed employees 1-10 location Toronto,Brand Marketing,Toronto,angellist,market brand marketing stage seed employees 1 10 location toronto,Qoints market brand marketing stage seed employees 1 10 location toronto Brand Marketing,4,BPO / Telecom / Retail Operations,mixed,Marketplace,3,HealthTech Startups,mostly_clean
FLYR,market Finance Technology stage Series B employees 51-200 location San Francisco,Finance Technology,San Francisco,angellist,market finance technology stage series b employees 51 200 location san francisco,FLYR market finance technology stage series b employees 51 200 location san francisco Finance Technology,4,BPO / Telecom / Retail Operations,mixed,Fintech,4,Developer Tools / Infra,mixed
Loyalis,market Loyalty Programs stage Seed employees 1-10 location San Francisco,Loyalty Programs,San Francisco,angellist,market loyalty programs stage seed employees 1 10 location san francisco,Loyalis market loyalty programs stage seed employees 1 10 location san francisco Loyalty Programs,4,BPO / Telecom / Retail Operations,mixed,Other,3,HealthTech Startups,mostly_clean
Jobspotting,market Human Resources stage Acquired employees 11-50 location Berlin,Human Resources,Berlin,angellist,market human resources stage acquired employees 11 50 location berlin,Jobspotting market human resources stage acquired employees 11 50 location berlin Human Resources,4,BPO / Telecom / Retail Operations,mixed,Other,4,Developer Tools / Infra,mixed
Easysize,market SaaS stage Seed employees 1-10 location Copenhagen,SaaS,Copenhagen,angellist,market saas stage seed employees 1 10 location copenhagen,Easysize market saas stage seed employees 1 10 location copenhagen SaaS,4,BPO / Telecom / Retail Operations,mixed,SaaS,3,HealthTech Startups,mostly_clean
Hakka Labs,market Social Media Platforms stage  employees 1-10 location San Francisco,Social Media Platforms,San Francisco,angellist,market social media platforms stage employees 1 10 location san francisco,Hakka Labs market social media platforms stage employees 1 10 location san francisco Social Media Platforms,4,BPO / Telecom / Retail Operations,mixed,"SaaS, B2C",4,Developer Tools / Infra,mixed
PUBLICFAST,market Advertising Platforms stage  employees 1-10 location San Francisco,Advertising Platforms,San Francisco,angellist,market advertising platforms stage employees 1 10 location san francisco,PUBLICFAST market advertising platforms stage employees 1 10 location san francisco Advertising Platforms,4,BPO / Telecom / Retail Operations,mixed,SaaS,4,Developer Tools / Infra,mixed
Eviga,market Predictive Analytics stage  employees 1-10 location San Ramon,Predictive Analytics,San Ramon,angellist,market predictive analytics stage employees 1 10 location san ramon,Eviga market predictive analytics stage employees 1 10 location san ramon Predictive Analytics,4,BPO / Telecom / Retail Operations,mixed,Other,5,Marketplace / Creator Economy,mixed
MetricsCat,market Mobile Commerce stage Seed employees 1-10 location Tallinn,Mobile Commerce,Tallinn,angellist,market mobile commerce stage seed employees 1 10 location tallinn,MetricsCat market mobile commerce stage seed employees 1 10 location tallinn Mobile Commerce,4,BPO / Telecom / Retail Operations,mixed,Marketplace,3,HealthTech Startups,mostly_clean
Kiwi,market Artificial Intelligence stage Seed employees 1-10 location Toronto,Artificial Intelligence,Toronto,angellist,market artificial intelligence stage seed employees 1 10 location toronto,Kiwi market artificial intelligence stage seed employees 1 10 location toronto Artificial Intelligence,4,BPO / Telecom / Retail Operations,mixed,AI,3,HealthTech Startups,mostly_clean
